Year,Age,Gender,Pop_Count_Projection,SIM,Pop_Count_Reference,index_col
2019,52,Male,31.0,0,27,Male52
2019,53,Male,32.0,0,42,Male53
2019,54,Male,39.0,0,35,Male54
2019,55,Male,27.0,0,38,Male55
2019,56,Male,41.0,0,51,Male56
2019,57,Male,35.0,0,40,Male57
2019,58,Male,35.0,0,49,Male58
2019,59,Male,50.0,0,49,Male59
2019,60,Male,40.0,0,29,Male60
2019,61,Male,47.0,0,39,Male61
2019,62,Male,48.0,0,30,Male62
2019,63,Male,29.0,0,40,Male63
2019,64,Male,38.0,0,38,Male64
2019,65,Male,30.0,0,39,Male65
2019,66,Male,38.0,0,31,Male66
2019,67,Male,37.0,0,29,Male67
2019,68,Male,35.0,0,43,Male68
2019,69,Male,29.0,0,48,Male69
2019,70,Male,29.0,0,42,Male70
2019,71,Male,41.0,0,20,Male71
2019,72,Male,43.0,0,29,Male72
2019,73,Male,38.0,0,21,Male73
2019,74,Male,20.0,0,17,Male74
2019,75,Male,24.0,0,19,Male75
2019,76,Male,18.0,0,23,Male76
2019,77,Male,16.0,0,20,Male77
2019,78,Male,14.0,0,15,Male78
2019,79,Male,17.0,0,19,Male79
2019,80,Male,16.0,0,14,Male80
2019,81,Male,12.0,0,16,Male81
2019,82,Male,15.0,0,8,Male82
2019,83,Male,10.0,0,11,Male83
2019,84,Male,12.0,0,7,Male84
2019,85,Male,4.0,0,8,Male85
2019,86,Male,7.0,0,6,Male86
2019,87,Male,7.0,0,3,Male87
2019,88,Male,7.0,0,13,Male88
2019,89,Male,2.0,0,4,Male89
2019,90+,Male,17.0,0,17,Male90+
2020,0,Female,0.0,0,21,Female0
2020,1,Female,0.0,0,25,Female1
2020,2,Female,0.0,0,14,Female2
2020,3,Female,0.0,0,29,Female3
2020,4,Female,21.0,0,19,Female4
2020,5,Female,25.0,0,18,Female5
2020,6,Female,14.0,0,25,Female6
2020,7,Female,29.0,0,29,Female7
2020,8,Female,19.0,0,16,Female8
2020,9,Female,18.0,0,29,Female9
2020,10,Female,25.0,0,30,Female10
2020,11,Female,29.0,0,20,Female11
2020,12,Female,16.0,0,25,Female12
2020,13,Female,29.0,0,27,Female13
2020,14,Female,30.0,0,17,Female14
2020,15,Female,20.0,0,35,Female15
2020,16,Female,25.0,0,12,Female16
2020,17,Female,27.0,0,20,Female17
2020,18,Female,17.0,0,20,Female18
2020,19,Female,35.0,0,16,Female19
2020,20,Female,12.0,0,20,Female20
2020,21,Female,20.0,0,14,Female21
2020,22,Female,20.0,0,16,Female22
2020,23,Female,16.0,0,20,Female23
2020,24,Female,20.0,0,17,Female24
2020,25,Female,14.0,0,18,Female25
2020,26,Female,16.0,0,14,Female26
2020,27,Female,20.0,0,31,Female27
2020,28,Female,17.0,0,26,Female28
2020,29,Female,18.0,0,15,Female29
2020,30,Female,14.0,0,20,Female30
2020,31,Female,31.0,0,16,Female31
2020,32,Female,26.0,0,19,Female32
2020,33,Female,15.0,0,22,Female33
2020,34,Female,20.0,0,22,Female34
2020,35,Female,16.0,0,31,Female35
2020,36,Female,19.0,0,27,Female36
2020,37,Female,22.0,0,33,Female37
2020,38,Female,22.0,0,21,Female38
2020,39,Female,31.0,0,29,Female39
2020,40,Female,27.0,0,32,Female40
2020,41,Female,33.0,0,25,Female41
2020,42,Female,21.0,0,28,Female42
2020,43,Female,28.0,0,37,Female43
2020,44,Female,32.0,0,20,Female44
2020,45,Female,24.0,0,27,Female45
2020,46,Female,28.0,0,32,Female46
2020,47,Female,36.0,0,32,Female47
2020,48,Female,19.0,0,56,Female48
2020,49,Female,26.0,0,37,Female49
2020,50,Female,32.0,0,54,Female50
2020,51,Female,32.0,0,36,Female51
2020,52,Female,56.0,0,29,Female52
2020,53,Female,37.0,0,39,Female53
2020,54,Female,54.0,0,35,Female54
2020,55,Female,36.0,0,28,Female55
2020,56,Female,29.0,0,42,Female56
2020,57,Female,39.0,0,49,Female57
2020,58,Female,35.0,0,31,Female58
2020,59,Female,28.0,0,38,Female59
2020,60,Female,41.0,0,31,Female60
2020,61,Female,48.0,0,36,Female61
2020,62,Female,31.0,0,29,Female62
2020,63,Female,38.0,0,44,Female63
2020,64,Female,30.0,0,43,Female64
2020,65,Female,35.0,0,40,Female65
2020,66,Female,28.0,0,42,Female66
2020,67,Female,43.0,0,36,Female67
2020,68,Female,41.0,0,30,Female68
2020,69,Female,39.0,0,38,Female69
2020,70,Female,41.0,0,35,Female70
2020,71,Female,35.0,0,23,Female71
2020,72,Female,27.0,0,32,Female72
2020,73,Female,37.0,0,30,Female73
2020,74,Female,33.0,0,13,Female74
2020,75,Female,22.0,0,29,Female75
2020,76,Female,30.0,0,22,Female76
2020,77,Female,26.0,0,23,Female77
2020,78,Female,12.0,0,27,Female78
2020,79,Female,27.0,0,20,Female79
2020,80,Female,14.0,0,14,Female80
2020,81,Female,19.0,0,14,Female81
2020,82,Female,22.0,0,14,Female82
2020,83,Female,15.0,0,23,Female83
2020,84,Female,10.0,0,15,Female84
2020,85,Female,11.0,0,13,Female85
2020,86,Female,11.0,0,11,Female86
2020,87,Female,18.0,0,9,Female87
2020,88,Female,13.0,0,14,Female88
2020,89,Female,8.0,0,3,Female89
2020,90+,Female,26.0,0,39,Female90+
2020,0,Male,0.0,0,24,Male0
2020,1,Male,0.0,0,13,Male1
2020,2,Male,0.0,0,22,Male2
2020,3,Male,0.0,0,16,Male3
2020,4,Male,24.0,0,19,Male4
2020,5,Male,13.0,0,25,Male5
2020,6,Male,22.0,0,37,Male6
2020,7,Male,16.0,0,23,Male7
2020,8,Male,19.0,0,26,Male8
2020,9,Male,25.0,0,30,Male9
2020,10,Male,37.0,0,34,Male10
2020,11,Male,23.0,0,27,Male11
2020,12,Male,26.0,0,30,Male12
2020,13,Male,30.0,0,24,Male13
2020,14,Male,34.0,0,19,Male14
2020,15,Male,27.0,0,23,Male15
2020,16,Male,30.0,0,18,Male16
2020,17,Male,24.0,0,33,Male17
2020,18,Male,19.0,0,27,Male18
2020,19,Male,23.0,0,17,Male19
2020,20,Male,18.0,0,24,Male20
2020,21,Male,33.0,0,29,Male21
2020,22,Male,27.0,0,22,Male22
2020,23,Male,17.0,0,12,Male23
2020,24,Male,24.0,0,20,Male24
2020,25,Male,29.0,0,12,Male25
2020,26,Male,22.0,0,23,Male26
2020,27,Male,12.0,0,25,Male27
2020,28,Male,20.0,0,28,Male28
2020,29,Male,12.0,0,24,Male29
2020,30,Male,23.0,0,18,Male30
2020,31,Male,25.0,0,14,Male31
2020,32,Male,28.0,0,21,Male32
2020,33,Male,24.0,0,19,Male33
2020,34,Male,18.0,0,14,Male34
2020,35,Male,14.0,0,18,Male35
2020,36,Male,21.0,0,18,Male36
2020,37,Male,19.0,0,23,Male37
2020,38,Male,13.0,0,16,Male38
2020,39,Male,18.0,0,24,Male39
2020,40,Male,18.0,0,23,Male40
2020,41,Male,23.0,0,25,Male41
2020,42,Male,16.0,0,22,Male42
2020,43,Male,23.0,0,32,Male43
2020,44,Male,23.0,0,31,Male44
2020,45,Male,25.0,0,36,Male45
2020,46,Male,21.0,0,32,Male46
2020,47,Male,32.0,0,31,Male47
2020,48,Male,31.0,0,45,Male48
2020,49,Male,36.0,0,32,Male49
2020,50,Male,32.0,0,32,Male50
2020,51,Male,31.0,0,41,Male51
2020,52,Male,45.0,0,27,Male52
2020,53,Male,31.0,0,42,Male53
2020,54,Male,32.0,0,35,Male54
2020,55,Male,39.0,0,38,Male55
2020,56,Male,26.0,0,51,Male56
2020,57,Male,41.0,0,40,Male57
2020,58,Male,35.0,0,49,Male58
2020,59,Male,35.0,0,49,Male59
2020,60,Male,50.0,0,29,Male60
2020,61,Male,40.0,0,39,Male61
2020,62,Male,47.0,0,30,Male62
2020,63,Male,48.0,0,40,Male63
2020,64,Male,27.0,0,38,Male64
2020,65,Male,37.0,0,39,Male65
2020,66,Male,29.0,0,31,Male66
2020,67,Male,37.0,0,29,Male67
2020,68,Male,37.0,0,43,Male68
2020,69,Male,35.0,0,48,Male69
2020,70,Male,29.0,0,42,Male70
2020,71,Male,29.0,0,20,Male71
2020,72,Male,41.0,0,29,Male72
2020,73,Male,41.0,0,21,Male73
2020,74,Male,37.0,0,17,Male74
2020,75,Male,18.0,0,19,Male75
2020,76,Male,23.0,0,23,Male76
2020,77,Male,17.0,0,20,Male77
2020,78,Male,16.0,0,15,Male78
2020,79,Male,13.0,0,19,Male79
2020,80,Male,16.0,0,14,Male80
2020,81,Male,16.0,0,16,Male81
2020,82,Male,11.0,0,8,Male82
2020,83,Male,15.0,0,11,Male83
2020,84,Male,10.0,0,7,Male84
2020,85,Male,10.0,0,8,Male85
2020,86,Male,3.0,0,6,Male86
2020,87,Male,6.0,0,3,Male87
2020,88,Male,6.0,0,13,Male88
2020,89,Male,5.0,0,4,Male89
2020,90+,Male,11.0,0,17,Male90+
2021,0,Female,0.0,0,21,Female0
2021,1,Female,0.0,0,25,Female1
2021,2,Female,0.0,0,14,Female2
2021,3,Female,0.0,0,29,Female3
2021,4,Female,0.0,0,19,Female4
2021,5,Female,21.0,0,18,Female5
2021,6,Female,25.0,0,25,Female6
2021,7,Female,14.0,0,29,Female7
2021,8,Female,29.0,0,16,Female8
2021,9,Female,19.0,0,29,Female9
2021,10,Female,18.0,0,30,Female10
2021,11,Female,25.0,0,20,Female11
2021,12,Female,29.0,0,25,Female12
2021,13,Female,16.0,0,27,Female13
2021,14,Female,29.0,0,17,Female14
2021,15,Female,30.0,0,35,Female15
2021,16,Female,20.0,0,12,Female16
2021,17,Female,25.0,0,20,Female17
2021,18,Female,27.0,0,20,Female18
2021,19,Female,16.0,0,16,Female19
2021,20,Female,35.0,0,20,Female20
2021,21,Female,12.0,0,14,Female21
2021,22,Female,20.0,0,16,Female22
2021,23,Female,20.0,0,20,Female23
2021,24,Female,16.0,0,17,Female24
2021,25,Female,20.0,0,18,Female25
2021,26,Female,14.0,0,14,Female26
2021,27,Female,16.0,0,31,Female27
2021,28,Female,20.0,0,26,Female28
2021,29,Female,17.0,0,15,Female29
2021,30,Female,18.0,0,20,Female30
2021,31,Female,14.0,0,16,Female31
2021,32,Female,31.0,0,19,Female32
2021,33,Female,26.0,0,22,Female33
2021,34,Female,15.0,0,22,Female34
2021,35,Female,20.0,0,31,Female35
2021,36,Female,16.0,0,27,Female36
2021,37,Female,19.0,0,33,Female37
2021,38,Female,22.0,0,21,Female38
2021,39,Female,22.0,0,29,Female39
2021,40,Female,31.0,0,32,Female40
2021,41,Female,27.0,0,25,Female41
2021,42,Female,33.0,0,28,Female42
2021,43,Female,21.0,0,37,Female43
2021,44,Female,28.0,0,20,Female44
2021,45,Female,32.0,0,27,Female45
2021,46,Female,24.0,0,32,Female46
2021,47,Female,27.0,0,32,Female47
2021,48,Female,36.0,0,56,Female48
2021,49,Female,18.0,0,37,Female49
2021,50,Female,26.0,0,54,Female50
2021,51,Female,32.0,0,36,Female51
2021,52,Female,32.0,0,29,Female52
2021,53,Female,56.0,0,39,Female53
2021,54,Female,37.0,0,35,Female54
2021,55,Female,54.0,0,28,Female55
2021,56,Female,36.0,0,42,Female56
2021,57,Female,29.0,0,49,Female57
2021,58,Female,38.0,0,31,Female58
2021,59,Female,35.0,0,38,Female59
2021,60,Female,28.0,0,31,Female60
2021,61,Female,41.0,0,36,Female61
2021,62,Female,48.0,0,29,Female62
2021,63,Female,30.0,0,44,Female63
2021,64,Female,38.0,0,43,Female64
2021,65,Female,29.0,0,40,Female65
2021,66,Female,35.0,0,42,Female66
2021,67,Female,28.0,0,36,Female67
2021,68,Female,43.0,0,30,Female68
2021,69,Female,41.0,0,38,Female69
2021,70,Female,39.0,0,35,Female70
2021,71,Female,39.0,0,23,Female71
2021,72,Female,34.0,0,32,Female72
2021,73,Female,27.0,0,30,Female73
2021,74,Female,37.0,0,13,Female74
2021,75,Female,33.0,0,29,Female75
2021,76,Female,21.0,0,22,Female76
2021,77,Female,30.0,0,23,Female77
2021,78,Female,26.0,0,27,Female78
2021,79,Female,11.0,0,20,Female79
2021,80,Female,26.0,0,14,Female80
2021,81,Female,14.0,0,14,Female81
2021,82,Female,18.0,0,14,Female82
2021,83,Female,20.0,0,23,Female83
2021,84,Female,15.0,0,15,Female84
2021,85,Female,9.0,0,13,Female85
2021,86,Female,10.0,0,11,Female86
2021,87,Female,10.0,0,9,Female87
2021,88,Female,17.0,0,14,Female88
2021,89,Female,12.0,0,3,Female89
2021,90+,Female,21.0,0,39,Female90+
2021,0,Male,0.0,0,24,Male0
2021,1,Male,0.0,0,13,Male1
2021,2,Male,0.0,0,22,Male2
2021,3,Male,0.0,0,16,Male3
2021,4,Male,0.0,0,19,Male4
2021,5,Male,24.0,0,25,Male5
2021,6,Male,13.0,0,37,Male6
2021,7,Male,22.0,0,23,Male7
2021,8,Male,16.0,0,26,Male8
2021,9,Male,19.0,0,30,Male9
2021,10,Male,25.0,0,34,Male10
2021,11,Male,37.0,0,27,Male11
2021,12,Male,23.0,0,30,Male12
2021,13,Male,26.0,0,24,Male13
2021,14,Male,30.0,0,19,Male14
2021,15,Male,34.0,0,23,Male15
2021,16,Male,27.0,0,18,Male16
2021,17,Male,30.0,0,33,Male17
2021,18,Male,24.0,0,27,Male18
2021,19,Male,19.0,0,17,Male19
2021,20,Male,23.0,0,24,Male20
2021,21,Male,18.0,0,29,Male21
2021,22,Male,33.0,0,22,Male22
2021,23,Male,27.0,0,12,Male23
2021,24,Male,17.0,0,20,Male24
2021,25,Male,24.0,0,12,Male25
2021,26,Male,29.0,0,23,Male26
2021,27,Male,22.0,0,25,Male27
2021,28,Male,12.0,0,28,Male28
2021,29,Male,20.0,0,24,Male29
2021,30,Male,12.0,0,18,Male30
2021,31,Male,23.0,0,14,Male31
2021,32,Male,25.0,0,21,Male32
2021,33,Male,28.0,0,19,Male33
2021,34,Male,24.0,0,14,Male34
2021,35,Male,18.0,0,18,Male35
2021,36,Male,14.0,0,18,Male36
2021,37,Male,20.0,0,23,Male37
2021,38,Male,19.0,0,16,Male38
2021,39,Male,13.0,0,24,Male39
2021,40,Male,18.0,0,23,Male40
2021,41,Male,18.0,0,25,Male41
2021,42,Male,23.0,0,22,Male42
2021,43,Male,16.0,0,32,Male43
2021,44,Male,23.0,0,31,Male44
2021,45,Male,23.0,0,36,Male45
2021,46,Male,25.0,0,32,Male46
2021,47,Male,21.0,0,31,Male47
2021,48,Male,32.0,0,45,Male48
2021,49,Male,31.0,0,32,Male49
2021,50,Male,36.0,0,32,Male50
2021,51,Male,32.0,0,41,Male51
2021,52,Male,31.0,0,27,Male52
2021,53,Male,45.0,0,42,Male53
2021,54,Male,30.0,0,35,Male54
2021,55,Male,32.0,0,38,Male55
2021,56,Male,39.0,0,51,Male56
2021,57,Male,26.0,0,40,Male57
2021,58,Male,41.0,0,49,Male58
2021,59,Male,35.0,0,49,Male59
2021,60,Male,35.0,0,29,Male60
2021,61,Male,50.0,0,39,Male61
2021,62,Male,37.0,0,30,Male62
2021,63,Male,47.0,0,40,Male63
2021,64,Male,47.0,0,38,Male64
2021,65,Male,27.0,0,39,Male65
2021,66,Male,37.0,0,31,Male66
2021,67,Male,29.0,0,29,Male67
2021,68,Male,36.0,0,43,Male68
2021,69,Male,36.0,0,48,Male69
2021,70,Male,34.0,0,42,Male70
2021,71,Male,27.0,0,20,Male71
2021,72,Male,28.0,0,29,Male72
2021,73,Male,41.0,0,21,Male73
2021,74,Male,39.0,0,17,Male74
2021,75,Male,35.0,0,19,Male75
2021,76,Male,18.0,0,23,Male76
2021,77,Male,22.0,0,20,Male77
2021,78,Male,16.0,0,15,Male78
2021,79,Male,14.0,0,19,Male79
2021,80,Male,13.0,0,14,Male80
2021,81,Male,14.0,0,16,Male81
2021,82,Male,15.0,0,8,Male82
2021,83,Male,11.0,0,11,Male83
2021,84,Male,15.0,0,7,Male84
2021,85,Male,10.0,0,8,Male85
2021,86,Male,9.0,0,6,Male86
2021,87,Male,3.0,0,3,Male87
2021,88,Male,4.0,0,13,Male88
2021,89,Male,5.0,0,4,Male89
2021,90+,Male,12.0,0,17,Male90+
2022,0,Female,0.0,0,21,Female0
2022,1,Female,0.0,0,25,Female1
2022,2,Female,0.0,0,14,Female2
2022,3,Female,0.0,0,29,Female3
2022,4,Female,0.0,0,19,Female4
2022,5,Female,0.0,0,18,Female5
2022,6,Female,21.0,0,25,Female6
2022,7,Female,25.0,0,29,Female7
2022,8,Female,14.0,0,16,Female8
2022,9,Female,29.0,0,29,Female9
2022,10,Female,19.0,0,30,Female10
2022,11,Female,18.0,0,20,Female11
2022,12,Female,25.0,0,25,Female12
2022,13,Female,29.0,0,27,Female13
2022,14,Female,16.0,0,17,Female14
2022,15,Female,29.0,0,35,Female15
2022,16,Female,30.0,0,12,Female16
2022,17,Female,20.0,0,20,Female17
2022,18,Female,25.0,0,20,Female18
2022,19,Female,27.0,0,16,Female19
2022,20,Female,16.0,0,20,Female20
2022,21,Female,35.0,0,14,Female21
2022,22,Female,12.0,0,16,Female22
2022,23,Female,20.0,0,20,Female23
2022,24,Female,20.0,0,17,Female24
2022,25,Female,16.0,0,18,Female25
2022,26,Female,20.0,0,14,Female26
2022,27,Female,14.0,0,31,Female27
2022,28,Female,16.0,0,26,Female28
2022,29,Female,20.0,0,15,Female29
2022,30,Female,17.0,0,20,Female30
2022,31,Female,18.0,0,16,Female31
2022,32,Female,14.0,0,19,Female32
2022,33,Female,31.0,0,22,Female33
2022,34,Female,26.0,0,22,Female34
2022,35,Female,15.0,0,31,Female35
2022,36,Female,20.0,0,27,Female36
2022,37,Female,16.0,0,33,Female37
2022,38,Female,19.0,0,21,Female38
2022,39,Female,22.0,0,29,Female39
2022,40,Female,22.0,0,32,Female40
2022,41,Female,31.0,0,25,Female41
2022,42,Female,27.0,0,28,Female42
2022,43,Female,33.0,0,37,Female43
2022,44,Female,20.0,0,20,Female44
2022,45,Female,28.0,0,27,Female45
2022,46,Female,32.0,0,32,Female46
2022,47,Female,24.0,0,32,Female47
2022,48,Female,27.0,0,56,Female48
2022,49,Female,36.0,0,37,Female49
2022,50,Female,18.0,0,54,Female50
2022,51,Female,26.0,0,36,Female51
2022,52,Female,32.0,0,29,Female52
2022,53,Female,32.0,0,39,Female53
2022,54,Female,56.0,0,35,Female54
2022,55,Female,37.0,0,28,Female55
2022,56,Female,54.0,0,42,Female56
2022,57,Female,35.0,0,49,Female57
2022,58,Female,29.0,0,31,Female58
2022,59,Female,38.0,0,38,Female59
2022,60,Female,35.0,0,31,Female60
2022,61,Female,28.0,0,36,Female61
2022,62,Female,41.0,0,29,Female62
2022,63,Female,48.0,0,44,Female63
2022,64,Female,30.0,0,43,Female64
2022,65,Female,38.0,0,40,Female65
2022,66,Female,29.0,0,42,Female66
2022,67,Female,35.0,0,36,Female67
2022,68,Female,27.0,0,30,Female68
2022,69,Female,42.0,0,38,Female69
2022,70,Female,41.0,0,35,Female70
2022,71,Female,38.0,0,23,Female71
2022,72,Female,39.0,0,32,Female72
2022,73,Female,34.0,0,30,Female73
2022,74,Female,27.0,0,13,Female74
2022,75,Female,37.0,0,29,Female75
2022,76,Female,30.0,0,22,Female76
2022,77,Female,20.0,0,23,Female77
2022,78,Female,29.0,0,27,Female78
2022,79,Female,25.0,0,20,Female79
2022,80,Female,10.0,0,14,Female80
2022,81,Female,25.0,0,14,Female81
2022,82,Female,11.0,0,14,Female82
2022,83,Female,15.0,0,23,Female83
2022,84,Female,19.0,0,15,Female84
2022,85,Female,15.0,0,13,Female85
2022,86,Female,9.0,0,11,Female86
2022,87,Female,10.0,0,9,Female87
2022,88,Female,10.0,0,14,Female88
2022,89,Female,14.0,0,3,Female89
2022,90+,Female,25.0,0,39,Female90+
2022,0,Male,0.0,0,24,Male0
2022,1,Male,0.0,0,13,Male1
2022,2,Male,0.0,0,22,Male2
2022,3,Male,0.0,0,16,Male3
2022,4,Male,0.0,0,19,Male4
2022,5,Male,0.0,0,25,Male5
2022,6,Male,24.0,0,37,Male6
2022,7,Male,13.0,0,23,Male7
2022,8,Male,22.0,0,26,Male8
2022,9,Male,16.0,0,30,Male9
2022,10,Male,19.0,0,34,Male10
2022,11,Male,25.0,0,27,Male11
2022,12,Male,37.0,0,30,Male12
2022,13,Male,23.0,0,24,Male13
2022,14,Male,26.0,0,19,Male14
2022,15,Male,30.0,0,23,Male15
2022,16,Male,34.0,0,18,Male16
2022,17,Male,27.0,0,33,Male17
2022,18,Male,30.0,0,27,Male18
2022,19,Male,24.0,0,17,Male19
2022,20,Male,19.0,0,24,Male20
2022,21,Male,23.0,0,29,Male21
2022,22,Male,18.0,0,22,Male22
2022,23,Male,33.0,0,12,Male23
2022,24,Male,27.0,0,20,Male24
2022,25,Male,17.0,0,12,Male25
2022,26,Male,24.0,0,23,Male26
2022,27,Male,29.0,0,25,Male27
2022,28,Male,22.0,0,28,Male28
2022,29,Male,12.0,0,24,Male29
2022,30,Male,20.0,0,18,Male30
2022,31,Male,12.0,0,14,Male31
2022,32,Male,23.0,0,21,Male32
2022,33,Male,25.0,0,19,Male33
2022,34,Male,28.0,0,14,Male34
2022,35,Male,24.0,0,18,Male35
2022,36,Male,18.0,0,18,Male36
2022,37,Male,14.0,0,23,Male37
2022,38,Male,20.0,0,16,Male38
2022,39,Male,19.0,0,24,Male39
2022,40,Male,13.0,0,23,Male40
2022,41,Male,18.0,0,25,Male41
2022,42,Male,18.0,0,22,Male42
2022,43,Male,23.0,0,32,Male43
2022,44,Male,16.0,0,31,Male44
2022,45,Male,23.0,0,36,Male45
2022,46,Male,23.0,0,32,Male46
2022,47,Male,25.0,0,31,Male47
2022,48,Male,21.0,0,45,Male48
2022,49,Male,32.0,0,32,Male49
2022,50,Male,30.0,0,32,Male50
2022,51,Male,36.0,0,41,Male51
2022,52,Male,32.0,0,27,Male52
2022,53,Male,31.0,0,42,Male53
2022,54,Male,45.0,0,35,Male54
2022,55,Male,30.0,0,38,Male55
2022,56,Male,32.0,0,51,Male56
2022,57,Male,38.0,0,40,Male57
2022,58,Male,26.0,0,49,Male58
2022,59,Male,40.0,0,49,Male59
2022,60,Male,35.0,0,29,Male60
2022,61,Male,35.0,0,39,Male61
2022,62,Male,48.0,0,30,Male62
2022,63,Male,37.0,0,40,Male63
2022,64,Male,47.0,0,38,Male64
2022,65,Male,47.0,0,39,Male65
2022,66,Male,27.0,0,31,Male66
2022,67,Male,36.0,0,29,Male67
2022,68,Male,27.0,0,43,Male68
2022,69,Male,34.0,0,48,Male69
2022,70,Male,34.0,0,42,Male70
2022,71,Male,33.0,0,20,Male71
2022,72,Male,27.0,0,29,Male72
2022,73,Male,28.0,0,21,Male73
2022,74,Male,41.0,0,17,Male74
2022,75,Male,37.0,0,19,Male75
2022,76,Male,34.0,0,23,Male76
2022,77,Male,17.0,0,20,Male77
2022,78,Male,19.0,0,15,Male78
2022,79,Male,16.0,0,19,Male79
2022,80,Male,13.0,0,14,Male80
2022,81,Male,12.0,0,16,Male81
2022,82,Male,14.0,0,8,Male82
2022,83,Male,14.0,0,11,Male83
2022,84,Male,10.0,0,7,Male84
2022,85,Male,15.0,0,8,Male85
2022,86,Male,8.0,0,6,Male86
2022,87,Male,8.0,0,3,Male87
2022,88,Male,3.0,0,13,Male88
2022,89,Male,2.0,0,4,Male89
2022,90+,Male,13.0,0,17,Male90+
2023,0,Female,0.0,0,21,Female0
2023,1,Female,0.0,0,25,Female1
2023,2,Female,0.0,0,14,Female2
2023,3,Female,0.0,0,29,Female3
2023,4,Female,0.0,0,19,Female4
2023,5,Female,0.0,0,18,Female5
2023,6,Female,0.0,0,25,Female6
2023,7,Female,21.0,0,29,Female7
2023,8,Female,25.0,0,16,Female8
2023,9,Female,14.0,0,29,Female9
2023,10,Female,29.0,0,30,Female10
2023,11,Female,19.0,0,20,Female11
2023,12,Female,18.0,0,25,Female12
2023,13,Female,25.0,0,27,Female13
2023,14,Female,29.0,0,17,Female14
2023,15,Female,16.0,0,35,Female15
2023,16,Female,29.0,0,12,Female16
2023,17,Female,30.0,0,20,Female17
2023,18,Female,20.0,0,20,Female18
2023,19,Female,25.0,0,16,Female19
2023,20,Female,27.0,0,20,Female20
2023,21,Female,16.0,0,14,Female21
2023,22,Female,35.0,0,16,Female22
2023,23,Female,12.0,0,20,Female23
2023,24,Female,20.0,0,17,Female24
2023,25,Female,20.0,0,18,Female25
2023,26,Female,16.0,0,14,Female26
2023,27,Female,20.0,0,31,Female27
2023,28,Female,14.0,0,26,Female28
2023,29,Female,16.0,0,15,Female29
2023,30,Female,20.0,0,20,Female30
2023,31,Female,17.0,0,16,Female31
2023,32,Female,18.0,0,19,Female32
2023,33,Female,14.0,0,22,Female33
2023,34,Female,31.0,0,22,Female34
2023,35,Female,26.0,0,31,Female35
2023,36,Female,15.0,0,27,Female36
2023,37,Female,20.0,0,33,Female37
2023,38,Female,16.0,0,21,Female38
2023,39,Female,19.0,0,29,Female39
2023,40,Female,22.0,0,32,Female40
2023,41,Female,22.0,0,25,Female41
2023,42,Female,31.0,0,28,Female42
2023,43,Female,27.0,0,37,Female43
2023,44,Female,33.0,0,20,Female44
2023,45,Female,20.0,0,27,Female45
2023,46,Female,28.0,0,32,Female46
2023,47,Female,32.0,0,32,Female47
2023,48,Female,24.0,0,56,Female48
2023,49,Female,27.0,0,37,Female49
2023,50,Female,36.0,0,54,Female50
2023,51,Female,18.0,0,36,Female51
2023,52,Female,26.0,0,29,Female52
2023,53,Female,32.0,0,39,Female53
2023,54,Female,32.0,0,35,Female54
2023,55,Female,56.0,0,28,Female55
2023,56,Female,37.0,0,42,Female56
2023,57,Female,54.0,0,49,Female57
2023,58,Female,35.0,0,31,Female58
2023,59,Female,28.0,0,38,Female59
2023,60,Female,38.0,0,31,Female60
2023,61,Female,35.0,0,36,Female61
2023,62,Female,28.0,0,29,Female62
2023,63,Female,41.0,0,44,Female63
2023,64,Female,47.0,0,43,Female64
2023,65,Female,30.0,0,40,Female65
2023,66,Female,38.0,0,42,Female66
2023,67,Female,29.0,0,36,Female67
2023,68,Female,35.0,0,30,Female68
2023,69,Female,26.0,0,38,Female69
2023,70,Female,42.0,0,35,Female70
2023,71,Female,38.0,0,23,Female71
2023,72,Female,38.0,0,32,Female72
2023,73,Female,39.0,0,30,Female73
2023,74,Female,34.0,0,13,Female74
2023,75,Female,27.0,0,29,Female75
2023,76,Female,36.0,0,22,Female76
2023,77,Female,29.0,0,23,Female77
2023,78,Female,20.0,0,27,Female78
2023,79,Female,27.0,0,20,Female79
2023,80,Female,25.0,0,14,Female80
2023,81,Female,10.0,0,14,Female81
2023,82,Female,24.0,0,14,Female82
2023,83,Female,11.0,0,23,Female83
2023,84,Female,12.0,0,15,Female84
2023,85,Female,18.0,0,13,Female85
2023,86,Female,14.0,0,11,Female86
2023,87,Female,8.0,0,9,Female87
2023,88,Female,8.0,0,14,Female88
2023,89,Female,10.0,0,3,Female89
2023,90+,Female,29.0,0,39,Female90+
2023,0,Male,0.0,0,24,Male0
2023,1,Male,0.0,0,13,Male1
2023,2,Male,0.0,0,22,Male2
2023,3,Male,0.0,0,16,Male3
2023,4,Male,0.0,0,19,Male4
2023,5,Male,0.0,0,25,Male5
2023,6,Male,0.0,0,37,Male6
2023,7,Male,24.0,0,23,Male7
2023,8,Male,13.0,0,26,Male8
2023,9,Male,22.0,0,30,Male9
2023,10,Male,16.0,0,34,Male10
2023,11,Male,19.0,0,27,Male11
2023,12,Male,25.0,0,30,Male12
2023,13,Male,37.0,0,24,Male13
2023,14,Male,23.0,0,19,Male14
2023,15,Male,26.0,0,23,Male15
2023,16,Male,30.0,0,18,Male16
2023,17,Male,34.0,0,33,Male17
2023,18,Male,27.0,0,27,Male18
2023,19,Male,30.0,0,17,Male19
2023,20,Male,24.0,0,24,Male20
